"38.5.1.3. прочее",058458,"НАПИТОК \"ЕЛИСЕЕВСКАЯ МАЛИНА-ШИПОВНИК\" ГАЗ. 0,5л (ст.бут.)",шт,4650001912107,1,
"38.5.1.3. прочее",058460,"НАПИТОК \"ЕЛИСЕЕВСКАЯ ЛИМОНАД\" ГАЗ. 0,5л (ст.бут.)",шт,4650001910479,1,
"38.5.1.3. прочее",058461,"НАПИТОК \"ЕЛИСЕЕВСКАЯ ТАРХУН\" ГАЗ. 0,5л (ст.бут.)",шт,4650001910240,1,
"38.5.1.3. прочее",058462,"НАПИТОК \"ЕЛИСЕЕВСКАЯ МОХИТО\" ГАЗ. 0,5л (ст.бут.)",шт,4650001910714,1,
"38.5.1.3. прочее",058464,"НАПИТОК \"ЕЛИСЕЕВСКАЯ ЛИМОНАДНЫЙ ДЖО\" ГАЗ. 0,5л (ст.бут.)",шт,4650001910592,1,
"38.5.1.3. прочее",058786,"НАПИТОК \"МОХИТО\" КЛАССИЧЕСКИЙ КЛУБНЫЙ КОКТЕЙЛЬ   1,25л п/эт",шт,4607050694331,1,
"38.5.1.3. прочее",059542,"НАПИТОК Б/А ГАЗ \"ДЮШЕС\" 0,5л (ст/бут) КАЛИНОВ",шт,4607050694508,1,
"38.5.1.3. прочее",060216,"НАПИТОК \"ЗАНДУКЕЛИ\" КРЕМ-СОДА 0,5л (ст.бут.)",шт,4860004650474,1,
"38.5.1.3. прочее",060218,"НАПИТОК \"ЗАНДУКЕЛИ\" ЛИМОН 0,5л (ст.бут.)",шт,4860004650481,1,
"38.5.1.3. прочее",060220,"НАПИТОК \"ЗАНДУКЕЛИ\" ГРУША 0,5л (ст.бут.)",шт,4860004650443,1,
"38.5.1.3. прочее",060222,"НАПИТОК \"ЗАНДУКЕЛИ\" САПЕРАВИ 0,5л (ст.бут.)",шт,4860004650634,1,
"38.5.1.3. прочее",060224,"НАПИТОК \"ЗАНДУКЕЛИ\" ТАРХУН 0,5л (ст.бут.)",шт,4860004650450,1,
"38.5.1.3. прочее",060443,"НАПИТОК \"СОК БЕРЕЗОВЫЙ С ЛИМ. СОК.\" ГАЗ. 0,55л (пл.бут.)",шт,4605169212163,1,
"38.5.1.3. прочее",060444,"НАПИТОК \"СОК БЕРЕЗОВЫЙ С МЯТ. и ТАРХ.\" ГАЗ. 0,55л (пл.бут.)",шт,4605169212170,1,
"38.5.1.3. прочее",060447,"НАПИТОК Б/А С/Г \"ЕЛИСЕЕВСКИЕ ЛИМОНАД\" ТАРХУН 1,5л (пл.бут.)",шт,4650001910561,1,
"38.5.1.3. прочее",060622,"НАПИТОК Б/А С/Г \"СоюзСладПродукт\" ЛИМОНАД 0,5л (ст.бут.)",шт,4680000238861,1,
"38.5.1.3. прочее",060623,"НАПИТОК Б/А С/Г \"СоюзСладПродукт\" ТАРХУН 0,5л (ст.бут.)",шт,4680000238892,1,
"38.5.1.3. прочее",060624,"НАПИТОК Б/А С/Г \"СоюзСладПродукт\" ДЮШЕС 0,5л (ст.бут.)",шт,4680000238854,1,
"38.5.1.3. прочее",060625,"НАПИТОК Б/А С/Г \"СоюзСладПродукт\" ЭКСТРА- СИТРО   0,5л (ст.бут.)",шт,4680000238878,1,
"38.5.1.3. прочее",061028,"НАПИТОК \"АЛОЭ-ВЕРА\" LOTTE DRINK 0,5л (пл/б)",шт,8801056024352,1,
"38.5.1.3. прочее",061029,"НАПИТОК \"АЛОЭ-ВЕРА\" LOTTE DRINK 1,5л (пл/б)",шт,8801056024451,1,
"38.5.1.3. прочее",061030,"НАПИТОК \"АЛОЭ-ВЕРА\" LOTTE ГРАНАТ 0,5л (пл/б)",шт,8801056024413,1,
"38.5.1.3. прочее",061031,"НАПИТОК \"АЛОЭ-ВЕРА\" LOTTE ГРАНАТ 1,5л (пл/б)",шт,8801056024512,1,
"38.5.1.3. прочее",061032,"НАПИТОК Б/А  \"SHARING\" ГАЗ. АПЕЛЬСИН 0,345л (пл/б)",шт,"6940220311835 6944075300105","1 1"," "
"38.5.1.3. прочее",061033,"НАПИТОК Б/А  \"SHARING\" ГАЗ. ПЕРСИК 0,345л (пл/б)",шт,"6940220311842 6944075300150","1 1"," "
"38.5.1.3. прочее",061034,"НАПИТОК Б/А  \"SHARING\" ГАЗ. ЯБЛОКО 0,345л (пл/б)",шт,"6940220312016 6944075300259","1 1"," "
"38.5.1.3. прочее",061035,"НАПИТОК Б/А  \"SHARING\" ГАЗ. ВИНОГРАД 0,345л (пл/б)",шт,"6940220312023 6944075300266","1 1"," "
"38.5.1.3. прочее",061036,"НАПИТОК Б/А  \"SHARING\" ГАЗ. АНАНАС 0,345л (пл/б)",шт,"6940220312047 6944075300303","1 1"," "
"38.5.1.3. прочее",062541,"НАПИТОК Б/А Н/Г \"MASTER FRUIT\" ГРАНАТ 1л ПЛ./БУТ.",шт,4606791009237,1,
"38.5.1.3. прочее",062928,"НАПИТОК Б/А С/Г \"МАСТЕР ФРУТ\" АПЕЛЬСИН 1л (пл.бут.)",шт,4606791008247,1,
"38.5.1.3. прочее",064449,"НАПИТОК \"БАРБАРИС\" Б/А 0,5л (ст.бут.) ЕВМ",шт,4607931605241,1,
"38.5.1.3. прочее",064661,"НАПИТОК Б/А \"ВИШНЯ\" ВОЛЖАНКА 1,5л (пл/бут.)",шт,4601342001722,1,
"38.5.1.3. прочее",064662,"НАПИТОК Б/А \"ДЮШЕС\" ВОЛЖАНКА 1,5л (пл/бут.)",шт,4601342000497,1,
"38.5.1.3. прочее",064663,"НАПИТОК Б/А \"КРЕМ-СОДА\" ВОЛЖАНКА 1,5л (пл/бут.)",шт,4601342000503,1,
"38.5.1.3. прочее",064665,"НАПИТОК Б/А \"ЛИМОНАД\" ВОЛЖАНКА 1,5л (пл/бут.)",шт,4601342000480,1,
"38.5.1.3. прочее",065365,"НАПИТОК Б/А \"DRIVE MAX\" ТОНИЗ.ЭНЕРГ.  1л ПЭТ",шт,4600494600449,1,
"38.5.1.4. кока-кола, пепси",001979,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА ЛАЙТ\" 1,5л (п/б)",шт,5449000050212,1,
"38.5.1.4. кока-кола, пепси",001999,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\"   0,237л (ж/б)",шт,5449000131539,1,
"38.5.1.4. кока-кола, пепси",002000,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\"   0,25л (стекло)",шт,"54490086 54492509","1 1"," "
"38.5.1.4. кока-кола, пепси",002002,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\"   0,33л (ж/б)",шт,5449000000996,1,
"38.5.1.4. кока-кола, пепси",002005,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\"   0,5л (п/б)",шт,54491472,1,
"38.5.1.4. кока-кола, пепси",002007,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\"   1,5л (п/б)",шт,5449000000439,1,
"38.5.1.4. кока-кола, пепси",002008,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\"   1л (п/б)",шт,5449000054227,1,
"38.5.1.4. кока-кола, пепси",002009,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\"   2л (п/б)",шт,5449000000286,1,
"38.5.1.4. кока-кола, пепси",002011,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА ЛАЙТ\" 0,5л (п/б)",шт,54492387,1,
"38.5.1.4. кока-кола, пепси",002012,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА ЛАЙТ\" 1л (п/б)",шт,5449000016560,1,
"38.5.1.4. кока-кола, пепси",002015,"НАПИТОК СИЛЬНОГАЗ. Б/А \"СПРАЙТ\"   0,25л (стекло)",шт,54490970,1,
"38.5.1.4. кока-кола, пепси",002016,"НАПИТОК СИЛЬНОГАЗ. Б/А \"СПРАЙТ\"   0,33л (ж/б)",шт,5449000014535,1,
"38.5.1.4. кока-кола, пепси",002018,"НАПИТОК СИЛЬНОГАЗ. Б/А \"СПРАЙТ\"   0,5л (п/б)",шт,54491069,1,
"38.5.1.4. кока-кола, пепси",002021,"НАПИТОК СИЛЬНОГАЗ. Б/А \"СПРАЙТ\"   1,5л (п/б)",шт,5449000012203,1,
"38.5.1.4. кока-кола, пепси",002022,"НАПИТОК СИЛЬНОГАЗ. Б/А \"СПРАЙТ\"   1л (п/б)",шт,5449000050939,1,
"38.5.1.4. кока-кола, пепси",002023,"НАПИТОК СИЛЬНОГАЗ. Б/А \"СПРАЙТ\"   2л (п/б)",шт,5449000004864,1,
"38.5.1.4. кока-кола, пепси",002028,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" АПЕЛЬСИН 0,25л (стекло)",шт,40822419,1,
"38.5.1.4. кока-кола, пепси",002030,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" АПЕЛЬСИН 0,33л (ж/б)",шт,5449000011527,1,
"38.5.1.4. кока-кола, пепси",002033,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" АПЕЛЬСИН 0,5л (п/б)",шт,40822938,1,
"38.5.1.4. кока-кола, пепси",002036,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" АПЕЛЬСИН 1л (п/б)",шт,5449000006271,1,
"38.5.1.4. кока-кола, пепси",002038,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" АПЕЛЬСИН 1,5л (п/б)",шт,5449000052926,1,
"38.5.1.4. кока-кола, пепси",002041,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" АПЕЛЬСИН 2л (п/б)",шт,5449000004840,1,
"38.5.1.4. кока-кола, пепси",004742,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ПЕПСИ\" 1,25л",шт,4600494310072,1,
"38.5.1.4. кока-кола, пепси",004744,"НАПИТОК СИЛЬНОГАЗ. Б/А \"МИРИНДА\" 1,25л",шт,4600494505690,1,
"38.5.1.4. кока-кола, пепси",004745,"НАПИТОК СИЛЬНОГАЗ. Б/А \"7 АП\" 1,25л",шт,4600494308116,1,
"38.5.1.4. кока-кола, пепси",004753,"НАПИТОК СИЛЬНОГАЗ. Б/А \"АЙРН-БРЮ\" 1,25л",шт,4600494505171,1,
"38.5.1.4. кока-кола, пепси",004771,"НАПИТОК СИЛЬНОГАЗ. Б/А \"МАУНТИ ДЬЮ\" 0,5л",шт,4600494513893,1,
"38.5.1.4. кока-кола, пепси",004772,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ПЕПСИ\" 0,6л",шт,4600494313165,1,
"38.5.1.4. кока-кола, пепси",004774,"НАПИТОК СИЛЬНОГАЗ. Б/А \"МИРИНДА\" 0,6л",шт,4600494505683,1,
"38.5.1.4. кока-кола, пепси",004777,"НАПИТОК СИЛЬНОГАЗ. Б/А \"7 АП\" 0,6л",шт,4600494314162,1,
"38.5.1.4. кока-кола, пепси",004787,"НАПИТОК СИЛЬНОГАЗ. Б/А \"АЙРАН-БРЮ\" 0,6л",шт,4600494505164,1,
"38.5.1.4. кока-кола, пепси",004805,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ПЕПСИ\" 0,33л Ж/Б",шт,46494139,1,
"38.5.1.4. кока-кола, пепси",004808,"НАПИТОК СИЛЬНОГАЗ. Б/А \"7 АП\" 0,33л Ж/Б",шт,46494542,1,
"38.5.1.4. кока-кола, пепси",004810,"НАПИТОК СИЛЬНОГАЗ. Б/А \"МИРИНДА\" 0,33л Ж/Б",шт,4600494505713,1,
"38.5.1.4. кока-кола, пепси",004813,"НАПИТОК СИЛЬНОГАЗ. Б/А \"МАУНТИ ДЬЮ\" 0,33л Ж/Б",шт,4600494504419,1,
"38.5.1.4. кока-кола, пепси",014453,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ПЕПСИ ЛАЙТ\"  ZERO 0,6л (пласт./бут)",шт,4600494000027,1,
"38.5.1.4. кока-кола, пепси",014555,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА ЛАЙТ\" 0,25л (стекло)",шт,54490420,1,
"38.5.1.4. кока-кола, пепси",021414,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" ВИНОГРАД 1л (п/б)",шт,5449000069436,1,
"38.5.1.4. кока-кола, пепси",022652,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ПЕПСИ\"    2,25л",шт,4600494103063,1,
"38.5.1.4. кока-кола, пепси",022653,"НАПИТОК СИЛЬНОГАЗ. Б/А \"МИРИНДА\"    2,25л",шт,4600494522048,1,
"38.5.1.4. кока-кола, пепси",022654,"НАПИТОК СИЛЬНОГАЗ. Б/А \"АЙРН-БРЮ\"    2,25л",шт,4600494505195,1,
"38.5.1.4. кока-кола, пепси",023368,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" ВИНОГРАД 1,5л (п/б)",шт,5449000022646,1,
"38.5.1.4. кока-кола, пепси",024863,"НАПИТОК СИЛЬНОГАЗ. Б/А \"МАУНТИ ДЬЮ\"   1,75л ",шт,4600494522062,1,
"38.5.1.4. кока-кола, пепси",024866,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ПЕПСИ\" ЛАЙТ   2,25л ",шт,,1,
"38.5.1.4. кока-кола, пепси",031428,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" МАНДАРИН 1л ПЛ/б",шт,5449000106063,1,
"38.5.1.4. кока-кола, пепси",031806,"НАПИТОК \"ФАНТА\" МАНДАРИН 1,5л ПЭТ",шт,5449000054128,1,
"38.5.1.4. кока-кола, пепси",037825,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" КЛУБНИКА 0,5л (п/б)",шт,54493186,1,
"38.5.1.4. кока-кола, пепси",037826,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" КЛУБНИКА 1л (п/б)",шт,5449000065247,1,
"38.5.1.4. кока-кола, пепси",037827,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" КЛУБНИКА 1,5л (п/б)",шт,5449000062536,1,
"38.5.1.4. кока-кола, пепси",038831,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ПЕПСИ ЛАЙТ\"    0,33л ",шт,46494122,1,
"38.5.1.4. кока-кола, пепси",039748,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ПЕПСИ\" ЛАЙТ   1,25л ",шт,4600494000140,1,
"38.5.1.4. кока-кола, пепси",041888,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ЭВЕРВЕСС\" ТОНИК ЛИМОН 0,6л (пл.бут.)",шт,4600494000843,1,
"38.5.1.4. кока-кола, пепси",041889,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ПЕПСИ МАКС\"    0,6л ",шт,4600494513091,1,
"38.5.1.4. кока-кола, пепси",042824,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\" ВАНИЛЛА 0,355л (ж/б)",шт,2400000029960,1,
"38.5.1.4. кока-кола, пепси",042825,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" КЛУБНИКА 0,355л (ж/б)",шт,2400000029977,1,
"38.5.1.4. кока-кола, пепси",042982,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\" ЧЕРРИ 0,355л (ж/б)",шт,2400000030096,1,
"38.5.1.4. кока-кола, пепси",049856,"НАПИТОК СИЛЬНОГАЗ. Б/А \"ФАНТА\" МАНДАРИН 0,5л (п/б)",шт,90494222,1,
"38.5.1.4. кока-кола, пепси",055016,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\"   0,25л (ж/б)",шт,5449000008046,1,
"38.5.1.4. кока-кола, пепси",057738,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\" ZERO 1л (п/б)",шт,5449000133328,1,
"38.5.1.4. кока-кола, пепси",057739,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\" ZERO 1,5л (п/б)",шт,5449000133335,1,
"38.5.1.4. кока-кола, пепси",057740,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\" ZERO 0,33л (ж/б)",шт,5449000131805,1,
"38.5.1.4. кока-кола, пепси",057741,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\" ZERO 0,25л (ст./б)",шт,90338120,1,
"38.5.1.4. кока-кола, пепси",058388,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА\" ZERO 0,5л (п/б)",шт,5449000131836,1,
"38.5.1.4. кока-кола, пепси",064406,"НАПИТОК СИЛЬНОГАЗ. Б/А \"КОКА-КОЛА ЛАЙФ\" ВАНИЛЛА 0,355л (ж/б)",шт,0049000065206,1,
"38.5.2.1. пластик. упаковка",000217,"ВОДА \"ЧЕРНОГОЛОВСКАЯ\" ГАЗ. 1,5л (пл.бут.)",шт,4602441011278,1,
"38.5.2.1. пластик. упаковка",000218,"ВОДА \"ЧЕРНОГОЛОВСКАЯ\" НЕГАЗ. 1,5л (пл.бут.)",шт,4602441011261,1,
"38.5.2.1. пластик. упаковка",000409,"ВОДА \"РОДНИКИ РОССИИ\" НЕГАЗ. 1,5л (пл.бут.)",шт,4607033880188,1,
"38.5.2.1. пластик. упаковка",000411,"ВОДА \"РОДНИКИ РОССИИ\" ГАЗ. 1,5л (пл.бут.)",шт,4607033880164,1,
"38.5.2.1. пластик. упаковка",000413,"ВОДА \"РОДНИКИ РОССИИ\" ГАЗ. 0,5л (пл.бут.)",шт,4607033880171,1,
"38.5.2.1. пластик. упаковка",000415,"ВОДА \"РОДНИКИ РОССИИ\" НЕГАЗ. 0,5л (пл.бут.)",шт,4607033880195,1,
"38.5.2.1. пластик. упаковка",000437,"ВОДА \"ЕССЕНТУКИ 17\" МИН. 1,5л (пл.бут.) ВИММ- БИЛЛЬ-ДАНН",шт,4605674000064,1,
"38.5.2.1. пластик. упаковка",000775,"ВОДА \"СЕНЕЖСКАЯ\" ГАЗ. 1,5л (пл.бут.)",шт,4600286001201,1,
"38.5.2.1. пластик. упаковка",000786,"ВОДА \"ДЖИГЕМ\" ЛЕДНИКОВАЯ ГАЗ. 1,25л (пл.бут.) ",шт,4607017092750,1,
"38.5.2.1. пластик. упаковка",000789,"ВОДА \"ЕССЕНТУКИ 4\" МИН. 1,5л (пл.бут.) СТАРЫЙ ИСТ.",шт,4607017091029,1,
"38.5.2.1. пластик. упаковка",000791,"ВОДА \"ЕССЕНТУКИ 17\" МИН. 1,5л (пл.бут.) СТАРЫЙ ИСТ.",шт,4607017090350,1,
"38.5.2.1. пластик. упаковка",000794,"ВОДА \"АРХЫЗ\" ГАЗ. 1,5л (пл.бут.)",шт,4601593000901,1,
"38.5.2.1. пластик. упаковка",000796,"ВОДА \"КРАСНОУЛЬСКАЯ-2\" ГАЗ. ЦЕЛ. 1,5л (пл.бут.)",шт,4607164850012,1,
"38.5.2.1. пластик. упаковка",000799,"ВОДА \"КРАСНОУЛЬСКАЯ-12\" ГАЗ. ЦЕЛ. 1,5л (пл.бут.)",шт,4607164850036,1,
"38.5.2.1. пластик. упаковка",001040,"ВОДА \"VALIO\" РОДНИКОВАЯ 0,5л п/б",шт,6408432085543,1,
"38.5.2.1. пластик. упаковка",001219,"ВОДА \"VITTEL\" НЕГАЗ. МИН. 0,33л (пл.бут.)",шт,"3048431001910 3048431002887 3179732338624","1 1 1","  "
"38.5.2.1. пластик. упаковка",001220,"ВОДА \"VITTEL\" НЕГАЗ. МИН. 0,5л (пл.бут.)",шт,"3048431001958 3048431002696 3179732338631","1 1 1","  "
"38.5.2.1. пластик. упаковка",001221,"ВОДА \"VITTEL\" НЕГАЗ. МИН. 1,5л (пл.бут.)",шт,"3048431001545 3179732338617","1 1"," "
"38.5.2.1. пластик. упаковка",001224,"ВОДА \"АРХЫЗ\" НЕГАЗ. МИН. 1,5л (пл.бут.)",шт,4601593000437,1,
"38.5.2.1. пластик. упаковка",001227,"ВОДА \"НОВОТЕРСКАЯ\" ГАЗ. МИН. 1,5л (пл.бут.)",шт,4601557000374,1,
"38.5.2.1. пластик. упаковка",001316,"ВОДА \"АРХЫЗ\" ГАЗ. 0,5л (пл.бут.)",шт,4601593001540,1,
"38.5.2.1. пластик. упаковка",001319,"ВОДА \"АРХЫЗ\" НЕГАЗ. 0,5л (пл.бут.)",шт,4601593000444,1,
"38.5.2.1. пластик. упаковка",001330,"ВОДА \"НИЖНИЙ КАРМАДОН\" ГАЗ. 1,5л (пл.бут.)",шт,4601611000388,1,
"38.5.2.1. пластик. упаковка",001332,"ВОДА \"СВЯТОЙ ИСТОЧНИК\" ГАЗ. 1,5л (пл.бут.)",шт,4603934000748,1,
"38.5.2.1. пластик. упаковка",001339,"ВОДА \"МЕРКУРИЙ\" ГАЗ. 1,5л (пл.бут.)",шт,4600433500175,1,
"38.5.2.1. пластик. упаковка",001358,"ВОДА \"ДЖИГЕМ\" ЛЕДНИКОВАЯ НЕГАЗ. 1,25л (пл.бут.)",шт,4607017092767,1,
"38.5.2.1. пластик. упаковка",001360,"ВОДА \"ШИШКИН ЛЕС\" НЕГАЗ. 1л (пл.бут.)",шт,4605490000217,1,
"38.5.2.1. пластик. упаковка",001365,"ВОДА \"ШИШКИН ЛЕС\" ГАЗ. 1л (пл.бут.)",шт,4605490000637,1,
"38.5.2.1. пластик. упаковка",001367,"ВОДА \"ШИШКИН ЛЕС\" ГАЗ. 0,4л (пл.бут.)",шт,4605490000453,1,
"38.5.2.1. пластик. упаковка",001369,"ВОДА \"ШИШКИН ЛЕС\" НЕГАЗ. 0,4л (пл.бут.)",шт,4605490000262,1,
"38.5.2.1. пластик. упаковка",001371,"ВОДА \"ШИШКИН ЛЕС\" СПОРТ НЕГАЗ. 0,4л (пл.бут.) ",шт,4605490000279,1,
"38.5.2.1. пластик. упаковка",001372,"ВОДА \"ШИШКИН ЛЕС\" ГАЗ. 1,75л (пл.бут.)",шт,4605490000590,1,
"38.5.2.1. пластик. упаковка",001379,"ВОДА \"КРАСНОУЛЬСКАЯ-12\" ГАЗ. ЦЕЛ. 0,5л (пл.бут.)",шт,4607164850043,1,
"38.5.2.1. пластик. упаковка",001380,"ВОДА \"КРАСНОУЛЬСКАЯ-2\" ГАЗ. ЦЕЛ. 0,5л (пл.бут.)",шт,4607164850029,1,
"38.5.2.1. пластик. упаковка",001388,"ВОДА \"СВЯТОЙ ИСТОЧНИК\" НЕГАЗ. 1,5л (пл.бут.)",шт,4603934000779,1,
"38.5.2.1. пластик. упаковка",001391,"ВОДА \"НАРЗАН\" ГАЗ. МИН. 1,8л (пл.бут.) КИСЛОВОДСК",шт,"4600536180007 4600536181004","1 1"," "
"38.5.2.1. пластик. упаковка",001395,"ВОДА \"СЕНЕЖСКАЯ\" НЕГАЗ. 0,5л (пл.бут.)",шт,4600286001911,1,
"38.5.2.1. пластик. упаковка",001397,"ВОДА \"СЕНЕЖСКАЯ\" ГАЗ. 0,5л (пл.бут.)",шт,4600286001638,1,
"38.5.2.1. пластик. упаковка",001400,"ВОДА  \"СЛАВЯНОВСКАЯ\"   ГАЗ. 1л (пл.бут.)",шт,"4607012102140 4607097200090 4607931605012","1 1 1","  "
"38.5.2.1. пластик. упаковка",001403,"ВОДА \"ЛИПЕЦКИЙ БЮВЕТ\" ГАЗ. 1,5л (пл.бут.)",шт,4601201008794,1,
"38.5.2.1. пластик. упаковка",001407,"ВОДА \"ЛИПЕЦКИЙ БЮВЕТ\" НЕГАЗ. 1,5л (пл.бут.)",шт,4601201008756,1,
"38.5.2.1. пластик. упаковка",001408,"ВОДА \"ЭДЕЛЬВЕЙС\" ГАЗ. 1,5л (пл.бут.)",шт,4603334000201,1,
"38.5.2.1. пластик. упаковка",001438,"ВОДА \"РЫЧАЛ-СУ\" ГАЗ 1л (пл.бут.)",шт,4607001710066,1,
"38.5.2.1. пластик. упаковка",001440,"ВОДА \"СТЭЛМАС\" НЕГАЗ 1,5л (пл.бут.)",шт,"4601420002092 4612741970045","1 1"," "
"38.5.2.1. пластик. упаковка",001444,"ВОДА \"ЕССЕНТУКИ 4\" МИН. 1,5л (пл.бут.) ВИММ- БИЛЛЬ-ДАНН",шт,4605674000019,1,
"38.5.2.1. пластик. упаковка",001445,"ВОДА \"СЛАВЯНОВСКАЯ\" ГАЗ 1л (пл.бут.)",шт,"4607048910023 4607097200076 4607102710910 4660017630278","1 1 1 1","   "
"38.5.2.1. пластик. упаковка",001453,"ВОДА \"НАРЗАН\" ГАЗ 1л (пл.бут.)",шт,4600536004006,1,
"38.5.2.1. пластик. упаковка",001458,"ВОДА \"АРКТИК\" ГАЗ 1,5л (пл.бут.)",шт,4602983004646,1,
"38.5.2.1. пластик. упаковка",001460,"ВОДА \"АРКТИК\" НЕГАЗ 2л (пл.бут.)",шт,4602983004493,1,
"38.5.2.1. пластик. упаковка",001461,"ВОДА \"СЕНЕЖСКАЯ\" НЕГАЗ 1,5л (пл.бут.)",шт,4600286001171,1,
"38.5.2.1. пластик. упаковка",001462,"ВОДА \"СТЭЛМАС\" ГАЗ 1,5л (пл.бут.)",шт,4601420002108,1,
"38.5.2.1. пластик. упаковка",001468,"ВОДА \"ШИШКИН ЛЕС\" НЕГАЗ. 1,75л (пл.бут.)",шт,4605490000675,1,
"38.5.2.1. пластик. упаковка",001470,"ВОДА \"ШИШКИН ЛЕС\" СПОРТ НЕГАЗ. 1л (пл.бут.)",шт,4605490000255,1,
"38.5.2.1. пластик. упаковка",001485,"ВОДА \"ДОНАТ\" ГАЗ. 0,5л (пл.бут.)",шт,3838600041188,1,
"38.5.2.1. пластик. упаковка",001487,"ВОДА \"ДОНАТ\" ГАЗ. 1л (пл.бут.)",шт,3838600041157,1,
"38.5.2.1. пластик. упаковка",001488,"ВОДА \"СВЯТОЙ ИСТОЧНИК\" НЕГАЗ 0,5л (пл.бут.)",шт,4603934000786,1,
"38.5.2.1. пластик. упаковка",001495,"ВОДА \"АРКТИК\" ГАЗ 0,5л (пл.бут.)",шт,4602983004486,1,
"38.5.2.1. пластик. упаковка",001521,"ВОДА \"АРКТИК\" НЕГАЗ 0,5л (пл.бут.)",шт,4602983004479,1,
"38.5.2.1. пластик. упаковка",002804,"ВОДА \"ЛИПЕЦКИЙ БЮВЕТ\" НЕГАЗ. МИН. 0,5л (п/б)",шт,4601201008763,1,
"38.5.2.1. пластик. упаковка",002805,"ВОДА \"ЛИПЕЦКИЙ БЮВЕТ\" ГАЗ. МИН. 0,5л (п/б)",шт,4601201008800,1,
"38.5.2.1. пластик. упаковка",002806,"ВОДА \"ЛИПЕЦКИЙ БЮВЕТ\" НЕГАЗ. 5л (п/б)",шт,4601201010438,1,
"38.5.2.1. пластик. упаковка",004726,"ВОДА \"АКВА МИНЕРАЛЕ\" НЕГАЗ. 2л",шт,4600494000416,1,
"38.5.2.1. пластик. упаковка",004727,"ВОДА \"АКВА МИНЕРАЛЕ\" ГАЗ. 2л",шт,4600494000188,1,
"38.5.2.1. пластик. упаковка",004739,"ВОДА \"ЭВИАН\"   1л",шт,3068320080000,1,
"38.5.2.1. пластик. упаковка",004748,"ВОДА \"АКВА МИНЕРАЛЕ\" ЛИМОН НЕГАЗ. 1,25л",шт,4600494510564,1,
"38.5.2.1. пластик. упаковка",004751,"ВОДА \"АКВА МИНЕРАЛЕ\" НЕГАЗ. 1,25л",шт,4600494000409,1,
"38.5.2.1. пластик. упаковка",004752,"ВОДА \"АКВА МИНЕРАЛЕ\" ГАЗ. 1,25л",шт,4600494000171,1,
