"39.33. Исключенные карточки",012938,"КРАСИТЕЛЬ ПИЩЕВОЙ ГЕЛЕВЫЙ КЛУБНИЧНЫЙ 100Г",шт,2400000003892,1,
"39.33. Исключенные карточки",012939,"КРАСИТЕЛЬ ПИЩЕВОЙ ГЕЛЕВЫЙ КОРИЧНЕВЫЙ 100Г",шт,2400000003908,1,
"39.33. Исключенные карточки",012940,"КРАСИТЕЛЬ ПИЩЕВОЙ ГЕЛЕВЫЙ МАЛИНОВЫЙ 100Г",шт,2400000003915,1,
"39.33. Исключенные карточки",012941,"КРАСИТЕЛЬ ПИЩЕВОЙ ГЕЛЕВЫЙ ОРАНЖЕВО- ЖЕЛТЫЙ 100Г",шт,2400000003922,1,
"39.33. Исключенные карточки",012942,"КРАСИТЕЛЬ ПИЩЕВОЙ ГЕЛЕВЫЙ СИРЕНЕВЫЙ 100Г",шт,2400000003939,1,
"39.33. Исключенные карточки",012943,"КРАСИТЕЛЬ ПИЩЕВОЙ ГЕЛЕВЫЙ ЧЕРНЫЙ 100Г",шт,2400000003946,1,
"39.33. Исключенные карточки",012944,"СОВОК МЕТАЛ КВАДРАТ 180*65 ММ",шт,2400000003953,1,
"39.33. Исключенные карточки",012945,"ФОРМА КВАДРАТ 180*65 ММ",шт,2400000003960,1,
"39.33. Исключенные карточки",012946,"КРАСИТЕЛЬ ПИЩЕВОЙ ГЕЛЕВЫЙ ЗЕЛЕНЫЙ 100Г",шт,2400000003977,1,
"39.33. Исключенные карточки",012960,"БАКЛАЖАНЫ ЖАРЕНЫЕ",кг,2201135,,
"39.33. Исключенные карточки",012968,"ТОРТ \"ПОЛЕНО\" (ЧЕРЕМУШКИ) 800гр.",шт,4601787007181,1,
"39.33. Исключенные карточки",012979,"ПАПРИКА СЛАДКАЯ МОЛОТАЯ 480г  (ВЗС)",шт,2400000004028,1,
"39.33. Исключенные карточки",012980,"МАСЛИНЫ НАРЕЗКА 2000/4300г ИСПАНИЯ(ВЗС)",шт,2400000004035,1,
"39.33. Исключенные карточки",012986,"ОЛИВКА НАРЕЗН. ITLV ИСПАНИЯ 1560/3000г (ВЗС)",шт,2400000004042,1,
"39.33. Исключенные карточки",012987,"СВИНИНА  СЕЛЕЗЕНКА",кг,2201137,,
"39.33. Исключенные карточки",012988,"КОЛБАСА ДОКТОРСКАЯ \"ПО-РУССКИ\" В/С",кг,2201138,,
"39.33. Исключенные карточки",012989,"АССОРТИ ПО-ДОМАШНЕМУ",кг,2890502,,
"39.33. Исключенные карточки",012999,"ТОРТ \"У ПАЛЫЧА\" АССОРТИ 1,1кг",шт,4607021751643,1,
"39.33. Исключенные карточки",013000,"ТОРТ \"У ПАЛЫЧА\" БЛИННЫЙ (со сгущ.мол.) 0,9кг",шт,4607021751551,1,
"39.33. Исключенные карточки",013001,"ТОРТ \"У ПАЛЫЧА\" ТИГР  0,65кг",шт,4607021750356,1,
"39.33. Исключенные карточки",013002,"ТОРТ \"У ПАЛЫЧА\" КАПРИЗ  0,7кг",шт,4607021754507,1,
"39.33. Исключенные карточки",013003,"ТОРТ \"У ПАЛЫЧА\" ЛЕСНАЯ СКАЗКА 1,2кг",шт,4607021750103,1,
"39.33. Исключенные карточки",013004,"ТОРТ \"У ПАЛЫЧА\" МЕДОВЫЙ ОРИГИНАЛ. 0,85кг",шт,4607021751704,1,
"39.33. Исключенные карточки",013005,"ТОРТ \"У ПАЛЫЧА\" НАПОЛЕОН 1,1кг",шт,4607021750837,1,
"39.33. Исключенные карточки",013006,"ТОРТ \"У ПАЛЫЧА\" НЕЖНЫЙ  0,6кг",шт,4607021750318,1,
"39.33. Исключенные карточки",013010,"ТОРТ \"У ПАЛЫЧА\" С ЧЕРНОСЛИВОМ  0,7кг",шт,4607021750226,1,
"39.33. Исключенные карточки",013011,"ТОРТ \"У ПАЛЫЧА\" ПТИЧКА  0,7кг",шт,4607021751254,1,
"39.33. Исключенные карточки",013012,"ТОРТ \"У ПАЛЫЧА\" СКАЗКИ ВОСТОКА (курага/орех) 1,2кг",шт,4607021751469,1,
"39.33. Исключенные карточки",013013,"ТОРТ \"У ПАЛЫЧА\" СМЕТАННЫЙ В АССОРТИМЕНТЕ 1,1кг",шт,4607021751384,1,
"39.33. Исключенные карточки",013015,"ГУСЬ ЗАПЕЧЕНЫЙ С ЯБЛОКАМИ",кг,2201139,,
"39.33. Исключенные карточки",013031,"ПЕРЧАТКИ Х/Б С ПВХ 3-х НИТ.",шт,2400000004066,1,
"39.33. Исключенные карточки",013038,"МАСЛО ПОДСОЛН. \"ДУБРАВА\" 1л.",шт,2400000004097,1,
"39.33. Исключенные карточки",013175,"ТАКТАЛЕТКИ  \"РУССКАЯ ПЕЧКА\" ЛОЖКА 12ШТ.",шт,4607017880449,1,
"39.33. Исключенные карточки",013189,"ПАСТА ТОМАТНАЯ \"PAYA\" 800ГР.",шт,6260218501001,1,
"39.33. Исключенные карточки",013202,"МЕЛЬНИЦА \"КОТАНИ\" КЛАСС. (ГРИЛЬ-ШАШЛЫК) 44г СТ/Б",шт,9001414600030,1,
"39.33. Исключенные карточки",013205,"МЕЛЬНИЦА \"КОТАНИ\" (ДЛЯ МЯСН.БЛЮД) 40г СТ/Б",шт,9001414741269,1,
"39.33. Исключенные карточки",013206,"СКОТЧ ПРОЗРАЧ. 50х66/40 мкм",шт,2400000004288,1,
"39.33. Исключенные карточки",013208,"ПАКЕТ ДЛЯ МУС. ПВД 90х130/40 мкм 200мл. черн.",шт,2400000004295,1,
"39.33. Исключенные карточки",013210,"ГЕЛЬ \"САНФОР\" 750мл.",шт,2400000004301,1,
"39.33. Исключенные карточки",013214,"ПАКЕТ фасов. пнд в рулоне 24х40/8 мкм 500шт.рул.",шт,2400000004325,1,
"39.33. Исключенные карточки",013217,"МЕЛЬНИЦА \"КОТАНИ\" (БЕЛЫЙ ПЕРЕЦ) 52г СТ/Б",шт,9001414041239,1,
"39.33. Исключенные карточки",013218,"МЕЛЬНИЦА \"КОТАНИ\" (ЧЕРНЫЙ ПЕРЕЦ) 36г СТ/Б",шт,9001414041116,1,
"39.33. Исключенные карточки",013222,"МЕЛЬНИЦА \"КОТАНИ\" (ФРАНЦУЗСКИЕ ТРАВЫ) 33г СТ/Б",шт,9001414041185,1,
"39.33. Исключенные карточки",013234,"ПРИПРАВА \"КОТАНИ\" (ВАНИЛЬНЫЙ САХАР) 10г ПАК.",шт,9001414010129,1,
"39.33. Исключенные карточки",013236,"ПРИПРАВА \"КОТАНИ\" (ХМЕЛИ-СУНЕЛИ) 30г ПАК.",шт,9001414015131,1,
"39.33. Исключенные карточки",013237,"ПРИПРАВА \"КОТАНИ\" (ПЕТРУШКА ИЗМ.) 7г ПАК.",шт,9001414015445,1,
"39.33. Исключенные карточки",013238,"ПРИПРАВА \"КОТАНИ\" (УКРОП ИЗМ.) 11г ПАК.",шт,9001414015100,1,
"39.33. Исключенные карточки",013240,"ПРИПРАВА \"КОТАНИ\" (ЗИРА- КУМИН(ЦЕЛЫЙ) 20г ПАК.",шт,9001414015988,1,
"39.33. Исключенные карточки",013241,"ПРИПРАВА \"КОТАНИ\" (ГВОЗДИКА) 18г ПАК.",шт,9001414015407,1,
"39.33. Исключенные карточки",013242,"ПРИПРАВА \"КОТАНИ\" (ДЛЯ ГОВЯДИНЫ) 30г ПАК.",шт,9001414400555,1,
"39.33. Исключенные карточки",013246,"ПРИПРАВА \"КОТАНИ\" (ДЛЯ КУРИЦЫ С ЧЕСН.) 30г ПАК.",,,1,
"39.33. Исключенные карточки",013252,"ПРИПРАВА \"КОТАНИ\" (ДЛЯ ПУНША) 30г",шт,9001414322406,1,
"39.33. Исключенные карточки",013254,"ПРИПРАВА \"КОТАНИ\" (ЛАВРОВЫЙ ЛИСТ) 4г ПАК.",шт,9001414015346,1,
"39.33. Исключенные карточки",013255,"ПРИПРАВА \"КОТАНИ\" (БЕЛЫЙ ПЕРЕЦ МОЛОТ.) 20г ПАК.",шт,9001414015483,1,
"39.33. Исключенные карточки",013373,"КОЛБАСА \"ЭЛИТНАЯ\" С/К ДЫМОВ",кг,2201170,,
"39.33. Исключенные карточки",013374,"КОЛБАСА \"ПЕППЕРОНИ\" С/К ДЫМОВ",кг,2201171,,
"39.33. Исключенные карточки",013376,"КОЛБАСА \"МОНБЛАН\" В ДЕК. ОБС. С/К ДЫМОВ",кг,2201172,,
"39.33. Исключенные карточки",013379,"НОЖ КУХОННЫЙ ШЕФ 25см.",шт,2400000004363,1,
"39.33. Исключенные карточки",013382,"ГОВЯЖИЙ НАБОР СУПОВОЙ ОХЛ. (ХАЛЯЛЬ)",кг,2201173,,
"39.33. Исключенные карточки",013384,"КОРЕЙКА Б/З ДЛЯ ЗАПЕКАНИЯ ОХЛ.",кг,2201174,,
"39.33. Исключенные карточки",013385,"РЕБРЫШКИ СВИНЫЕ ОХЛ.",кг,2201175,,
"39.33. Исключенные карточки",013388,"СТЕЙК ИЗ ГРУДИНКИ СВИНОЙ ОХЛ.",кг,2201177,,
"39.33. Исключенные карточки",013389,"ЛОПАТКА СВИНАЯ БЕЗ РУЛЬКИ В/У",кг,2201178,,
"39.33. Исключенные карточки",013391,"ОКОРОК СВИНОЙ Б/К ОХЛАЖДЕННЫЙ",кг,2201180,,
"39.33. Исключенные карточки",013393,"ГОВЯЖИЙ ГУЛЯШ ОХЛ. ГАЗ.",кг,2201182,,
"39.33. Исключенные карточки",013408,"КОТЛЕТА  ИЗ ТЕЛЯТИНЫ",кг,2201185,,
"39.33. Исключенные карточки",013509,"ЯЗЫК СВИНОЙ  В СОУСЕ ПРОВАНСАЛЬ",кг,2201217,,
"39.33. Исключенные карточки",013516,"НЕ ИСПОЛЬЗУЕТСЯ СВИНИНА ШПИК БОКОВОЙ",кг,2201218,,
"39.33. Исключенные карточки",013518,"ГОЛЕНЬ  КУРИНАЯ ОХЛАЖДЕННАЯ (валом)",кг,2201220,,
"39.33. Исключенные карточки",013520,"ФИЛЕ  КУРИНОЕ ОХЛ. (МЕГАПОЛИС)",кг,2201222,,
"39.33. Исключенные карточки",013522,"НЕ ИСПОЛЬЗУЕТСЯ ОКОРОЧКА КУРИНЫЕ (МЕГАПОЛИС)",кг,2201224,,
"39.33. Исключенные карточки",013524,"ГРУДКА  КУРИНАЯ  (МЕГАПОЛИС)",кг,2201225,,
"39.33. Исключенные карточки",013632,"КЕТЧУП \"ГУРМАН ШАШЛЫЧНЫЙ\" ПЛАСТ. 900г РОССИЯ",шт,4607036044259,1,
"39.33. Исключенные карточки",013639,"ТОРТ \"ЛЕНИНГРАДСКИЙ\" 700гр.(ЧЕРЕМУШКИ)",шт,4601787007136,1,
"39.33. Исключенные карточки",013640,"ТОРТ \"ПРАГА\" 860гр.(ЧЕРЕМУШКИ)",шт,4601787005996,1,
"39.33. Исключенные карточки",013641,"ТОРТ \"ПОДАРОЧНЫЙ\" 800гр.(ЧЕРЕМУШКИ)",шт,4601787007167,1,
"39.33. Исключенные карточки",013642,"ФЛАЙ \"МАЛИНОВЫЙ\" 660гр.(ЧЕРЕМУШКИ)",шт,4601787007259,1,
"39.33. Исключенные карточки",013643,"ФЛАЙ \"СМЕТАННЫЙ\" 710гр.(ЧЕРЕМУШКИ)",шт,4601787007891,1,
"39.33. Исключенные карточки",013644,"ФЛАЙ \"ЛЕСНЫЕ ЯГОДЫ\" 680гр.(ЧЕРЕМУШКИ)",шт,4601787007266,1,
"39.33. Исключенные карточки",013730,"ПЕРЕЦ \"COGUET\" ЗЕЛ. МАРИН. С ОЛИВК.МАСЛОМ ВЕС.",кг,2201236,,
"39.33. Исключенные карточки",013731,"ОЛИВКИ \"COGUET\" ВС ЧЕРНЫЕ С ОЛИВК.МАСЛОМ ВЕС.",кг,2201237,,
"39.33. Исключенные карточки",013732,"ОЛИВКИ \"COGUET\" ВС ЗЕЛЕНЫЕ С ОЛИВК.МАСЛОМ ВЕС.",кг,2201238,,
"39.33. Исключенные карточки",013773,"НОЖКА Б/К (ЖИГО) ЯГНЕНКА ОХЛ. В/У",кг,2201239,,
"39.33. Исключенные карточки",013774,"ВАРЕНАЯ СГУЩЕНКА \"ХРЕКА СЕЛЕКТ\" 3700Г.",шт,2400000004639,1,
"39.33. Исключенные карточки",013775,"СГУЩЕНОЕ МОЛОКО \"ХОРЕКА СЕЛЕКТ\" 3800Г.",шт,2400000004646,1,
"39.33. Исключенные карточки",013776,"БЕДРО ЦЫПЛЕНКА БРОЙЛЕРА Б/КОСТ. С КОЖЕЙ ОХЛ.",кг,2201240,,
"39.33. Исключенные карточки",013777,"КУВШИН МЕРНЫЙ 0.5Л",шт,2400000004653,1,
"39.33. Исключенные карточки",013778,"СИБАС (МОРСКОЙ ВОЛК)",кг,2201288,,
"39.33. Исключенные карточки",013779,"МАСЛИНЫ ИБЕРИКА Б/К 3КГ.",шт,2400000004660,1,
"39.33. Исключенные карточки",013782,"ПОДДОН ПОЛИКАР 1/1 -200ММНS",шт,2400000004684,1,
"39.33. Исключенные карточки",013783,"ПОДДОН ПОЛИКАР 1/2-150 ММНS",шт,2400000004691,1,
"39.33. Исключенные карточки",013785,"ТУНЕЦ СТЕЙК С/М",кг,2201241,,
"39.33. Исключенные карточки",013788,"КАРАКАТИЦА МОЛОДАЯ 1КГ. С/М",шт,4630004861510,1,
"39.33. Исключенные карточки",013790,"ОСМИНОГИ МОЛОДЫЕ 1КГ. С/М",шт,4630004861503,1,
"39.33. Исключенные карточки",013792,"КРЕВЕТКА ТИГРОВАЯ Б/Г 13/15 1КГ.",шт,4630004861411,1,
"39.33. Исключенные карточки",013794,"КРЕВЕТКА ТИГРОВАЯ Б/Г 16/20 1КГ.",шт,4630004861428,1,
"39.33. Исключенные карточки",013796,"НЕ ИСПОЛЬЗУЕТСЯ ТРЕСКА ЧЕРНАЯ С/М 2/2,5",кг,2201281,,
"39.33. Исключенные карточки",013799,"ФИЛЕ БЕДРА  ЦЫПЛЕНКА ОХЛАЖДЕННОЕ",кг,2201244,,
"39.33. Исключенные карточки",013801,"МУКА БАЙСАД 50кг.",кг,2201245,,
"39.33. Исключенные карточки",013802,"РИС ПРОПАР. 900гр.",шт,2400000004707,1,
"39.33. Исключенные карточки",013806,"ТОРТ \"У ПАЛЫЧА\" КИЕВСКИЙ 0,5кг",шт,4607021750073,1,
"39.33. Исключенные карточки",013807,"ТОРТ \"У ПАЛЫЧА\" ЛАМБАДА КАРИБИКА 1,15кг",шт,4607021750714,1,
"39.33. Исключенные карточки",013815,"САЛАТ \"МОРСКОЙ\" С КАЛЬМАРАМИ",кг,2201246,,
"39.33. Исключенные карточки",013818,"САЛАТ \"МОРКОВЬ\" ПО-КОРЕЙСКИ",кг,2201249,,
"39.33. Исключенные карточки",013820,"САЛАТ \"РЫБА ХЕ\"",кг,2201251,,
"39.33. Исключенные карточки",013822,"САЛАТ \"СПАРЖА\"",кг,2201253,,
