"40.8.3. плавленные",007667,"СЫР \"HOCHLAND\" ПЛАВ. АССОРТИ ЗЕЛЕНОЕ 140 г (круг)",шт,4607004890338,1,
"40.8.3. плавленные",007670,"СЫР ПЛАВЛ. С ВЕТЧИНОЙ \"HOCHLAND\"  150 г (нарезка)",шт,4607004890062,1,
"40.8.3. плавленные",007671,"СЫР \"HOCHLAND\" ПЛАВ. АССОРТИ 150 г (нарезка)",шт,4607004890543,1,
"40.8.3. плавленные",007673,"СЫР ПЛАВЛ. МААСДАМ \"HOCHLAND\"  150 г (нарезка)",шт,4607004891083,1,
"40.8.3. плавленные",007674,"СЫР ПЛАВЛ. С ОГУРЦ. И УКРОПОМ \"HOCHLAND\" 150 г (нарезка)",шт,4607004890659,1,
"40.8.3. плавленные",007676,"СЫР ПЛАВЛ. С ГРИБАМИ \"HOCHLAND\"  150 г (нарезка)",шт,4607004890079,1,
"40.8.3. плавленные",007679,"СЫР ПЛАВЛ. С САЛЯМИ И СПЕЦИЯМИ \"HOCHLAND\"  150 г (нарезка)",шт,4607004891090,1,
"40.8.3. плавленные",007680,"СЫР ПЛАВЛ. СЭНДВИЧ \"HOCHLAND\"  150 г (нарезка)",шт,4607004890093,1,
"40.8.3. плавленные",007682,"СЫР ПЛАВЛ. ЧИЗБУРГЕР \"HOCHLAND\"  150 г (нарезка)",шт,4607004890086,1,
"40.8.3. плавленные",007687,"СЫР \"ВИОЛА\" СЛИВОЧНЫЙ 200гр (пл/б)",шт,"4640001730382 6408432052217","1 1"," "
"40.8.3. плавленные",008399,"СЫР ПЛАВЛ.\"РУЗСКИЙ\" С УКРОПОМ 140г (стакан)",шт,4603209001708,1,
"40.8.3. плавленные",008401,"СЫР ПЛАВЛ. \"РУЗСКИЙ\"  140г (стакан)",шт,4603209001685,1,
"40.8.3. плавленные",009986,"СЫР ПЛАВЛ. \"ВЕСЕЛЫЙ МОЛОЧНИК\" СЛИВОЧНЫЙ 49 %  190 г",шт,4607012933973,1,
"40.8.3. плавленные",013601,"СЫР ПЛАВЛ. \"Б.Ю. АЛЕКСАНДРОВ\" 30% М.Д.Ж. ШОКОЛАДНЫЙ 150Г",шт,4620002680510,1,
"40.8.3. плавленные",013800,"ПРОДУКТ СЫР.ПЛАВ.\"ФЕТАКСА\" (HOCHLAND) ПИКАНТНЫЙ МИКС 200 г",шт,4607004891618,1,
"40.8.3. плавленные",021102,"СЫР ПЛАВЛ. \"ШОКОЛАДНЫЙ\" 30% (ВКУСНЫЙ ДЕНЬ) 100 г п/у",шт,4607162072232,1,
"40.8.3. плавленные",027709,"СЫР ПЛАВЛ. \"КОРАЛЛ\" 60% М.Д.Ж. 200ГР.",шт,4607016352251,1,
"40.8.3. плавленные",028252,"СЫР ПЛАВЛ. \"КОРАЛЛ\" 60% М.Д.Ж. 100ГР.",шт,4607162072942,1,
"40.8.3. плавленные",029278,"СЫР \"ВИОЛА\" С БЕЛЫМИ ГРИБАМИ 50% 130гр (круг)",шт,4640001730184,1,
"40.8.3. плавленные",029279,"СЫР \"ВИОЛА\" С БУЖЕНИНОЙ 50% 130гр (круг)",шт,4640001730160,1,
"40.8.3. плавленные",031865,"СЫР ПЛАВЛ. \"РОСТАГРОЭКСПОРТ\"  С ГРИБАМИТ Д/СУПА 55 %  100 г (стаканчик)",шт,4607016357027,1,
"40.8.3. плавленные",031866,"СЫР ПЛАВЛ. \"РОСТАГРОЭКСПОРТ\"  С ЛУКОМ Д/СУПА 55 %  100 г (стаканчик)",шт,4607016357010,1,
"40.8.3. плавленные",034028,"СЫР ПЛАВЛ. \"ПЛАВЫЧ\" СЛИВОЧНЫЙ 50 % 140 г ломтики",шт,4607069984515,1,
"40.8.3. плавленные",034222,"СЫР ПЛАВЛ. \"ПЛАВЫЧ\" КЛАСС. АССОРТИ 50 % 140 г ломтики",шт,4607069984546,1,
"40.8.3. плавленные",036113,"СЫР ПЛАВЛ. С ВЕТЧИНОЙ \"HOCHLAND\"  50 г (БЛОЧКИ)",шт,4607004890598,1,
"40.8.3. плавленные",039224,"СЫР ПЛАВЛ. \"ПЛАВЫЧ\" ЕВРОПЕЙСКОЕ АССОРТИ 50 % 140 г ломтики",шт,4607069984553,1,
"40.8.3. плавленные",042326,"СЫР \"HOCHLAND\" ПЛАВ. С СЫРОМ МААСДАМ 200г (ванна)",шт,4607004891878,1,
"40.8.3. плавленные",042772,"СЫР ПЛАВЛ. СЛИВОЧНЫЙ \"HOCHLAND\"  50 г (БЛОЧКИ)",шт,4607004890574,1,
"40.8.3. плавленные",042773,"СЫР ПЛАВЛ. С ЛУКОМ И ЧЕСНОКОМ \"HOCHLAND\" 50 г (БЛОЧКИ)",шт,4607004890611,1,
"40.8.3. плавленные",044982,"СЫР ПЛАВЛ. \"ПРЕЗИДЕНТ\"  С ПРЯНЫМИ ТРАВАМИ (ВАННОЧКА)  200гр",шт,4607037121232,1,
"40.8.3. плавленные",044984,"СЫР ПЛАВЛ. \"ПРЕЗИДЕНТ\"  СЛИВОЧНЫЙ (порц.) 280гр",шт,4607037120594,1,
"40.8.3. плавленные",044985,"СЫР ПЛАВЛ. \"ПРЕЗИДЕНТ\"  АССОРТИ (порц.) 280гр",шт,4607037120648,1,
"40.8.3. плавленные",045337,"СЫР ПЛАВЛ. \"ЯНТАРНЫЙ К ЗАВТРАКУ\" 45% (РЭПС) 400 г п/у",шт,4607001008682,1,
"40.8.3. плавленные",045338,"СЫР ПЛАВЛ. \"ЯНТАРНЫЙ К ЗАВТРАКУ\" 45% (РЭПС) 250 г п/у",шт,4607001008613,1,
"40.8.3. плавленные",045339,"СЫР ПЛАВЛ. \"ДРУЖБА\" 55% (РЭПС) 250 г п/у",шт,4607001008606,1,
"40.8.3. плавленные",045340,"СЫР ПЛАВЛ. \"ДРУЖБА\" 55% (РЭПС) 400 г п/у",шт,4607001008675,1,
"40.8.3. плавленные",045346,"СЫР ПЛАВЛ. К ЗАВТРАКУ ЯНТАРНЫЙ \"РЭПС\" 45% 150 г (слайсы)",шт,4607001001911,1,
"40.8.3. плавленные",045347,"СЫР ПЛАВЛ. КЛАССИЧЕС. ДРУЖБА \"РЭПС\" 55% 150 г (слайсы)",шт,4607001001942,1,
"40.8.3. плавленные",045467,"СЫР ПЛАВЛ. \"ПРЕЗИДЕНТ\"  М.Б. С ГРИБАМИ 16лом. 300г",шт,4607037122048,1,
"40.8.3. плавленные",046204,"СЫР ПЛАВЛ. \"BURGER\" СЛИВОЧНЫЙ 45 % 200 г нарезка",шт,4607151981934,1,
"40.8.3. плавленные",046205,"СЫР ПЛАВЛ. \"BURGER\" ЧЕДДЕР 45 % 200 г нарезка пицца",шт,4607151981958,1,
"40.8.3. плавленные",046206,"СЫР ПЛАВЛ. \"BURGER\" С БЕКОН 45 % 200 г нарезка",шт,4607151981941,1,
"40.8.3. плавленные",050477,"СЫР ПЛАВЛ. \"ГАЛЬБАНИ\"  МОЦАРЕЛЛА (ЛОМТЕВОЙ)  300гр",шт,4607037122239,1,
"40.8.3. плавленные",053504,"СЫР ПЛАВЛ. \"HOCHLAND\" ТВОРОЖ. СЛИВОЧН. 140 г (круг)",шт,4607004891830,1,
"40.8.3. плавленные",053861,"СЫР ПЛАВЛ. \"ШОКОЛАДНЫЙ\" 30% (ВКУСНЫЙ ДЕНЬ) 250г (стакан)",шт,4607162072973,1,
"40.8.3. плавленные",054276,"СЫР \"ВИОЛА\" С БЕКОНОМ 400гр (пл/б)",шт,4640001730306,1,
"40.8.3. плавленные",054282,"СЫР ПЛАВЛ. \"ПРЕЗИДЕНТ\"  М.Б. СЛИВОЧНЫЙ 16лом. 300г",шт,4607037122000,1,
"40.8.3. плавленные",054283,"СЫР ПЛАВЛ. \"ПРЕЗИДЕНТ\"  М.Б. С ВЕТЧИНОЙ 16лом. 300г",шт,4607037122024,1,
"40.8.3. плавленные",054918,"СЫР ПЛАВЛ. \"ШОКОЛАДНЫЙ\" 30% (РАЭ) 300г дой/пак",шт,4607016359502,1,
"40.8.3. плавленные",054983,"СЫР ПЛАВЛ. \"ROKLER\" СЛИВОЧНЫЙ 55% 200г (ванна)",шт,4607065605506,1,
"40.8.3. плавленные",054984,"СЫР ПЛАВЛ. \"ROKLER\" АССОРТИ 55% 140г (круг.)",шт,4607065605193,1,
"40.8.3. плавленные",054985,"СЫР ПЛАВЛ. \"ROKLER\" С ВЕТЧИНОЙ 45% 150г (слайсы) выв",шт,4607065605230,1,
"40.8.3. плавленные",055221,"СЫР ПЛАВЛ. \"ШОКОЛАДНЫЙ\" 30 % (КАРАТ) 200 г п/у",шт,4600493559106,1,
"40.8.3. плавленные",055698,"СЫР ПЛАВЛ. \"ROKLER\" С ГРИБАМИ 55% 200г (ванна)",шт,4607065605520,1,
"40.8.3. плавленные",055699,"СЫР ПЛАВЛ. \"ROKLER\" С ВЕТЧИНОЙ 55% 200г (ванна)",шт,4607065605513,1,
"40.8.3. плавленные",055700,"СЫР ПЛАВЛ. \"ROKLER\" СЛИВОЧНЫЙ 55% 400г (ванна)",шт,4607065605629,1,
"40.8.3. плавленные",055701,"СЫР ПЛАВЛ. \"ROKLER\" С ГРИБАМИ 55% 400г (ванна)",шт,4607065605643,1,
"40.8.3. плавленные",055704,"СЫР ПЛАВЛ. \"ROKLER\" С ВЕТЧИНОЙ 55% 400г (ванна)",шт,4607065605636,1,
"40.8.3. плавленные",055705,"СЫР ПЛАВЛ. \"ROKLER\" С ВЕТЧИНОЙ 55% 140г (круг.)",шт,4607065605186,1,
"40.8.3. плавленные",055706,"СЫР ПЛАВЛ. \"ROKLER\" С ГРИБАМИ 55% 140г (круг.)",шт,4607065605179,1,
"40.8.3. плавленные",055707,"СЫР ПЛАВЛ. \"ROKLER\" СЛИВОЧНЫЙ 55% 140г (круг.)",шт,4607065605162,1,
"40.8.3. плавленные",055708,"СЫР ПЛАВЛ. \"ROKLER\" С ГРИБАМИ 45% 150г (слайсы) выв",шт,4607065605223,1,
"40.8.3. плавленные",055709,"СЫР ПЛАВЛ. \"ROKLER\" ЧИЗБУРГЕР 45% 150г (слайсы) выв",шт,4607065605247,1,
"40.8.3. плавленные",055710,"СЫР ПЛАВЛ. \"ROKLER\" СЛИВОЧНЫЙ 45% 150г (слайсы) выв",шт,4607065605216,1,
"40.8.3. плавленные",056099,"СЫР \"HOCHLAND\" ПЛАВ. ГРИБНАЯ КОРЗИНА 140 г (круг)",шт,4607004892127,1,
"40.8.3. плавленные",058254,"СЫР ПЛАВЛ. \"ЯНТАРЬ\" 55 % (ВИТАКО) 140г (круг.)",шт,4607151981798,1,
"40.8.3. плавленные",058255,"СЫР ПЛАВЛ. \"ДРУЖБА\" 45 % (ВИТАКО) 140г (круг.)",шт,4607151981781,1,
"40.8.3. плавленные",058261,"СЫР ПЛАВЛ. \"HOCHLAND\" СО ШВЕЦ. СЫРОМ  200 г",шт,4607004892103,1,
"40.8.3. плавленные",059080,"СЫР ПЛАВЛ. \"ГАУДА\" 60% (ВИТАКО) 350г (ван.)",шт,4607151981835,1,
"40.8.3. плавленные",059081,"СЫР ПЛАВЛ. \"ШОКОЛАДНЫЙ\" 30% (ВИТАКО) 150г (ван.)",шт,4607151981903,1,
"40.8.3. плавленные",059679,"СЫР ПЛАВЛ. \"ГАУДА\" 60% (ВИТАКО) 150г (ван.)",шт,4607151981422,1,
"40.8.3. плавленные",060334,"СЫР \"ВИОЛА\" С ЛИСИЧКАМИ 400гр",шт,4640001730399,1,
"40.8.3. плавленные",060422,"СЫР \"ВИТАКО\" С САЛЯМИ 45% 130 г (нарезка)",шт,4607151980050,1,
"40.8.3. плавленные",061536,"СЫРНЫЙ ПРОДУК \"ВАРЯ\" ПЛАВЛЕНЫЙ 35% 200гр.",,4606160000544,,
"40.8.3. плавленные",062179,"СЫР ПЛАВЛ. СЛИВОЧНЫЙ \"SOLO FORMAGGIO\" 200 г",шт,4604713003042,1,
"40.8.3. плавленные",062605,"ПРОДУКТ ПЛАВЛЕНЫЙ С СЫРОМ \"ГОРОДСКОЙ\" 70г",шт,4607065604172,1,
